Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,OrderCat_Fashion,OrderCat_Grocery,OrderCat_Laptop & Accessory,OrderCat_Mobile Device,OrderCat_Others,PaymentMode_Cash on Delivery,PaymentMode_Credit Card,PaymentMode_Debit Card,PaymentMode_E wallet,PaymentMode_UPI,MartialStatus_Divorced,MartialStatus_Married,MartialStatus_Single
0,0.30303030303030304,1,1,0.6349206349206349,1,0.875,0.6000000000000001,2,0.1818181818181818,0,0.2068965517241379,0.125,0.06666666666666667,0.5517241379310345,0.45087541155112465,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.42424242424242425,1,1,0.3492063492063492,0,0.875,0.8,2,0.9090909090909091,0,0.27586206896551735,0.125,0.06666666666666667,0.20689655172413793,0.5346626050032308,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.6060606060606061,0,1,0.06349206349206349,0,0.875,0.6000000000000001,5,0.7272727272727273,0,0.4137931034482758,0.0625,0.06666666666666667,0.20689655172413793,0.6737438075017693,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0.030303030303030304,0,3,0.19047619047619047,0,0.625,1.0000000000000002,2,0.1818181818181818,0,0.06896551724137934,0.5,0.6,0.20689655172413793,0.7046370657558694,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.12121212121212122,1,1,0.06349206349206349,0,0.625,0.8,3,0.1818181818181818,0,0.8275862068965518,0.1875,0.33333333333333337,0.20689655172413793,0.6453737038062709,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.030303030303030304,1,3,0.6984126984126984,1,0.625,0.6000000000000001,3,0.1818181818181818,0,0.27586206896551735,0.125,0.06666666666666667,0.20689655172413793,0.6917443613649651,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.7575757575757576,0,1,0.31746031746031744,0,0.625,0.8,4,0.5454545454545454,0,0.4137931034482758,0.125,0.06666666666666667,0.5517241379310345,0.7689467368226713,True,False,False,False,False,False,False,True,False,False,True,False,False
1,0.030303030303030304,0,1,0.15873015873015872,1,0.625,0.6000000000000001,5,0.5454545454545454,1,0.06896551724137934,0.125,0.06666666666666667,0.3448275862068966,0.4663835810332625,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0.4545454545454546,0,3,0.25396825396825395,1,0.875,0.6000000000000001,2,0.36363636363636365,1,0.5517241379310345,0.0625,0.06666666666666667,0.06896551724137931,0.8028247022985323,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.030303030303030304,1,3,0.8888888888888887,1,0.625,0.8,5,0.5454545454545454,0,0.3448275862068966,0.0625,0.06666666666666667,0.13793103448275862,0.5906643281331733,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.030303030303030304,0,1,0.06349206349206349,0,0.625,0.6000000000000001,3,0.09090909090909091,0,0.27586206896551735,0.0625,0.06666666666666667,0.41379310344827586,0.44795224468445183,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0.5757575757575758,1,3,0.25396825396825395,1,0.625,0.8,2,0.6363636363636364,0,0.13793103448275867,0.8125,0.8,0.20689655172413793,0.6574048432259454,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.8484848484848485,0,3,0.15873015873015872,1,0.625,0.6000000000000001,5,0.2727272727272727,0,0.27586206896551735,0.125,0.06666666666666667,0.41379310344827586,0.5674020739099664,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0.30303030303030304,0,1,0.2222222222222222,0,0.875,0.6000000000000001,4,0.8181818181818182,0,0.4137931034482758,0.0625,0.2,0.5517241379310345,0.5666020492938243,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.21212121212121213,0,1,0.19047619047619047,1,0.625,0.8,4,0.6363636363636364,0,0.7586206896551724,0.0625,0.06666666666666667,0.13793103448275862,0.4653066248192252,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.33333333333333337,1,1,0.4126984126984127,0,0.625,0.6000000000000001,2,0.1818181818181818,1,0.27586206896551735,0.0625,0.06666666666666667,0.5517241379310345,0.7595618326717746,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.36363636363636365,0,3,0.15873015873015872,0,0.875,0.6000000000000001,3,0.09090909090909091,0,0.13793103448275867,0.125,0.33333333333333337,0.20689655172413793,0.7110680328625495,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.15151515151515152,1,1,0.06349206349206349,0,0.625,1.0000000000000002,3,0.09090909090909091,0,0.13793103448275867,0.125,0.06666666666666667,0.3448275862068966,0.5183236407274069,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.9393939393939394,0,1,0.15873015873015872,0,0.875,0.8,2,0.36363636363636365,0,0.48275862068965525,0.0625,0.06666666666666667,0.06896551724137931,0.4516138958121788,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.33333333333333337,1,3,0.19047619047619047,0,0.625,0.6000000000000001,2,0.4545454545454545,0,0.48275862068965525,0.125,0.33333333333333337,0.6206896551724138,0.07692544385981107,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0.09090909090909091,1,3,0.06349206349206349,1,0.625,0.6000000000000001,2,0.1818181818181818,0,0.27586206896551735,0.3125,0.26666666666666666,0.13793103448275862,0.628265485091849,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.2727272727272727,1,3,0.06349206349206349,1,0.875,0.6000000000000001,3,0.1818181818181818,0,0.27586206896551735,0.125,0.06666666666666667,0.20689655172413793,0.655066309732607,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.030303030303030304,0,1,0.6349206349206349,0,0.625,0.8,2,0.1818181818181818,1,0.2068965517241379,0.0625,0.06666666666666667,0.13793103448275862,0.45813717345149074,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.7878787878787878,0,1,0.12698412698412698,1,0.625,0.8,2,0.7272727272727273,0,0.3448275862068966,0.0625,0.13333333333333336,0.20689655172413793,0.4834610295701406,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.48484848484848486,0,1,0.19047619047619047,0,0.625,0.6000000000000001,2,0.1818181818181818,0,0.27586206896551735,0.0625,0.7333333333333334,1.0,0.9763992738238099,False,False,False,False,True,True,False,False,False,False,True,False,False
0,0.9393939393939394,0,2,0.25396825396825395,0,0.625,0.6000000000000001,3,0.8181818181818182,0,0.48275862068965525,0.1875,0.13333333333333336,0.20689655172413793,0.45438321179113195,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.7272727272727273,0,3,0.06349206349206349,1,0.875,0.6000000000000001,2,0.36363636363636365,0,0.27586206896551735,0.125,0.06666666666666667,0.48275862068965514,0.9851687744238284,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0.030303030303030304,0,1,0.5079365079365079,0,0.625,0.6000000000000001,2,0.5454545454545454,1,0.2068965517241379,0.0625,0.06666666666666667,0.3448275862068966,0.4595833717960553,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.5151515151515151,0,3,0.5714285714285714,1,0.875,0.6000000000000001,2,0.5454545454545454,1,0.8275862068965518,0.0625,0.06666666666666667,0.6896551724137931,0.8789193513646573,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0.030303030303030304,0,1,0.12698412698412698,1,0.625,0.6000000000000001,5,0.7272727272727273,0,0.6896551724137931,0.125,0.06666666666666667,0.5517241379310345,0.46792208991045875,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.7878787878787878,1,3,0.12698412698412698,0,0.875,0.8,3,0.1818181818181818,1,0.27586206896551735,0.5,1.0,0.896551724137931,0.9713529647066064,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0.18181818181818182,0,3,0.19047619047619047,1,0.625,0.6000000000000001,4,0.2727272727272727,0,0.06896551724137934,0.125,0.06666666666666667,0.20689655172413793,0.5055847872242223,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0.030303030303030304,0,1,0.06349206349206349,0,0.875,0.8,3,0.09090909090909091,1,0.27586206896551735,0.125,0.06666666666666667,0.20689655172413793,0.4993999815378935,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.3939393939393939,0,1,0.06349206349206349,1,0.875,0.6000000000000001,3,0.7272727272727273,0,0.27586206896551735,0.0625,0.06666666666666667,0.20689655172413793,0.45330625557709464,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.18181818181818182,1,3,0.8888888888888887,0,0.875,0.6000000000000001,2,0.09090909090909091,0,0.5517241379310345,0.125,0.13333333333333336,0.20689655172413793,0.5220160620326779,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0.4545454545454546,0,1,0.6666666666666666,0,0.625,0.6000000000000001,5,0.2727272727272727,0,0.4137931034482758,0.125,0.06666666666666667,0.06896551724137931,0.47915320471399114,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.42424242424242425,0,1,0.8253968253968254,0,0.875,0.6000000000000001,2,0.1818181818181818,0,0.48275862068965525,0.1875,0.26666666666666666,0.5517241379310345,0.4867534385673405,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.5757575757575758,0,1,0.06349206349206349,0,0.875,0.4000000000000001,2,0.09090909090909091,0,0.27586206896551735,0.125,0.06666666666666667,0.5517241379310345,0.9754761684974921,False,False,False,False,True,False,False,False,False,True,True,False,False
0,0.15151515151515152,1,1,0.15873015873015872,0,0.875,0.6000000000000001,3,0.9090909090909091,0,0.13793103448275867,0.0625,0.13333333333333336,0.20689655172413793,0.8054093972122218,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.21212121212121213,0,1,0.2222222222222222,1,0.875,0.8,2,0.1818181818181818,0,0.2068965517241379,0.0625,0.06666666666666667,0.20689655172413793,0.4741992061294194,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.24242424242424243,0,1,0.12698412698412698,0,0.625,0.8,5,0.6363636363636364,0,0.2068965517241379,0.0625,0.33333333333333337,0.6896551724137931,0.5679251669282132,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.33333333333333337,0,1,0.06349206349206349,1,0.625,0.8,5,0.2727272727272727,0,0.27586206896551735,0.125,0.06666666666666667,0.20689655172413793,0.5052463152712391,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.5757575757575758,1,1,0.2857142857142857,0,0.875,0.4000000000000001,3,0.4545454545454545,0,0.48275862068965525,0.0625,0.06666666666666667,0.20689655172413793,0.5826025416166651,False,False,True,False,False,False,False,True,False,False,True,False,False
1,0.030303030303030304,1,1,0.38095238095238093,0,0.875,0.6000000000000001,3,0.6363636363636364,0,0.06896551724137934,0.125,0.06666666666666667,0.20689655172413793,0.6938059632604079,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.3939393939393939,1,1,0.12698412698412698,1,0.875,0.6000000000000001,3,0.09090909090909091,0,1.0,0.6875,0.06666666666666667,0.6206896551724138,0.7211914212745006,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0.09090909090909091,0,1,0.5396825396825397,0,0.625,0.6000000000000001,2,0.1818181818181818,0,0.6206896551724139,0.0625,0.06666666666666667,0.41379310344827586,0.4566294347518385,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.48484848484848486,0,1,0.6031746031746031,1,0.625,0.4000000000000001,5,0.36363636363636365,1,0.2068965517241379,0.0625,0.06666666666666667,0.20689655172413793,0.5860180313240406,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.09090909090909091,0,3,0.6984126984126984,0,0.625,0.6000000000000001,2,0.2727272727272727,0,0.27586206896551735,0.125,0.06666666666666667,0.20689655172413793,0.5978953198559955,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.030303030303030304,0,1,0.06349206349206349,1,0.875,0.6000000000000001,3,0.09090909090909091,0,0.13793103448275867,0.125,0.06666666666666667,0.20689655172413793,0.5353395489091971,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.48484848484848486,0,1,0.12698412698412698,1,0.625,0.8,5,0.09090909090909091,1,0.06896551724137934,0.3125,0.4666666666666667,0.6206896551724138,0.4644142896704514,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.42424242424242425,0,1,0.12698412698412698,0,0.625,0.6000000000000001,3,0.09090909090909091,0,0.27586206896551735,0.0625,0.2,0.6896551724137931,0.9826763900427705,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0.7575757575757576,0,1,0.06349206349206349,0,0.875,0.6000000000000001,2,0.1818181818181818,0,0.06896551724137934,0.125,0.06666666666666667,0.06896551724137931,0.4684144127511615,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0.030303030303030304,1,1,0.9841269841269841,0,0.875,0.8,4,0.09090909090909091,0,0.06896551724137934,0.125,0.06666666666666667,0.3448275862068966,0.4916766669743684,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.18181818181818182,1,1,0.2857142857142857,0,0.875,0.4000000000000001,4,0.1818181818181818,0,0.6896551724137931,0.0625,0.06666666666666667,0.27586206896551724,0.4705990953567802,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.36363636363636365,1,3,0.12698412698412698,0,0.625,0.8,2,0.36363636363636365,0,0.5517241379310345,0.4375,0.4666666666666667,0.41379310344827586,0.5461398812271147,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.18181818181818182,0,1,0.12698412698412698,0,0.625,0.8,5,0.4545454545454545,0,0.2068965517241379,0.0625,0.06666666666666667,0.3448275862068966,0.4515831256346349,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.6060606060606061,0,3,0.12698412698412698,1,0.875,1.0000000000000002,4,0.36363636363636365,1,0.27586206896551735,0.4375,0.4666666666666667,0.5517241379310345,0.9037816548201484,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.030303030303030304,0,1,0.12698412698412698,0,0.875,0.6000000000000001,3,0.2727272727272727,0,0.06896551724137934,0.125,0.06666666666666667,0.06896551724137931,0.4918612880396319,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.09090909090909091,0,3,0.12698412698412698,0,0.875,0.8,4,0.2727272727272727,0,0.6206896551724139,0.0625,0.06666666666666667,0.06896551724137931,0.5890642789008892,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.15151515151515152,0,1,0.7936507936507936,0,0.875,0.8,2,0.09090909090909091,0,0.7586206896551724,0.125,0.4666666666666667,0.6206896551724138,0.5563863503492414,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.030303030303030304,1,1,0.2222222222222222,0,0.625,0.4000000000000001,5,0.1818181818181818,0,0.13793103448275867,0.125,0.06666666666666667,0.41379310344827586,0.5077079294747531,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.5757575757575758,0,1,0.6984126984126984,0,0.875,0.6000000000000001,2,0.09090909090909091,1,0.27586206896551735,0.0625,0.06666666666666667,0.7586206896551724,0.7999015354318594,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0.30303030303030304,0,1,0.25396825396825395,0,0.625,0.6000000000000001,2,0.09090909090909091,0,0.06896551724137934,0.3125,0.6666666666666666,0.8275862068965517,0.4833994892150527,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.8787878787878788,0,1,0.06349206349206349,0,0.625,0.6000000000000001,5,0.09090909090909091,1,0.27586206896551735,0.3125,0.26666666666666666,0.9655172413793103,0.970645250623096,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0.33333333333333337,1,1,0.9841269841269841,0,0.625,0.6000000000000001,4,0.1818181818181818,1,0.13793103448275867,0.375,0.06666666666666667,0.6896551724137931,0.7492230530170159,True,False,False,False,False,False,False,True,False,False,True,False,False
0,0.06060606060606061,0,1,0.3492063492063492,0,0.875,0.6000000000000001,2,0.1818181818181818,0,0.896551724137931,0.125,0.06666666666666667,0.3448275862068966,0.44832148681497885,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.33333333333333337,0,3,0.25396825396825395,0,0.875,0.6000000000000001,2,0.4545454545454545,0,0.27586206896551735,0.0625,0.06666666666666667,0.13793103448275862,0.584694913689652,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.030303030303030304,0,1,0.15873015873015872,0,0.875,0.8,3,0.1818181818181818,0,0.48275862068965525,0.125,0.06666666666666667,0.06896551724137931,0.48401489276593124,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.33333333333333337,1,1,0.06349206349206349,1,0.125,0.6000000000000001,2,0.2727272727272727,1,0.5517241379310345,0.0625,0.06666666666666667,0.20689655172413793,0.8031939444290592,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.09090909090909091,0,1,0.7619047619047619,1,0.875,0.4000000000000001,4,0.7272727272727273,0,0.5517241379310345,0.375,0.06666666666666667,0.20689655172413793,0.7537462691159726,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.36363636363636365,0,3,0.2857142857142857,1,0.625,0.4000000000000001,5,0.1818181818181818,1,0.9655172413793103,0.0625,0.4666666666666667,0.5517241379310345,0.5570940644327518,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.030303030303030304,1,1,0.06349206349206349,1,0.625,0.6000000000000001,4,0.1818181818181818,0,0.6896551724137931,0.0625,0.06666666666666667,0.3448275862068966,0.5814640450475399,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.7272727272727273,0,1,0.19047619047619047,0,0.875,0.6000000000000001,4,0.36363636363636365,0,0.27586206896551735,0.125,0.06666666666666667,0.48275862068965514,0.9736914981999445,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0.8181818181818182,0,1,0.15873015873015872,0,0.625,0.6000000000000001,3,0.36363636363636365,1,0.27586206896551735,0.0625,0.06666666666666667,0.27586206896551724,0.9256900212314224,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0.48484848484848486,0,3,0.06349206349206349,0,0.625,0.6000000000000001,3,0.1818181818181818,0,1.0,0.3125,0.7333333333333334,0.48275862068965514,0.5356164805070924,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.09090909090909091,1,3,0.12698412698412698,0,0.625,0.6000000000000001,2,0.1818181818181818,0,0.5517241379310345,0.0625,0.06666666666666667,0.6896551724137931,0.5247546078340871,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.8787878787878788,0,1,0.6984126984126984,0,0.625,0.6000000000000001,2,0.36363636363636365,1,0.6206896551724139,0.125,0.06666666666666667,0.6206896551724138,0.5512477306994061,False,False,True,False,False,True,False,False,False,False,True,False,False
0,0.030303030303030304,1,1,0.4126984126984127,0,0.625,0.6000000000000001,5,0.1818181818181818,1,0.2068965517241379,0.1875,0.2,0.27586206896551724,0.5305086310348011,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.33333333333333337,0,1,0.06349206349206349,1,0.625,0.6000000000000001,2,0.1818181818181818,0,0.13793103448275867,0.125,0.33333333333333337,0.5517241379310345,0.44970614480445553,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0.24242424242424243,1,1,0.8253968253968254,0,0.625,0.6000000000000001,3,0.36363636363636365,1,0.8275862068965518,0.0625,0.06666666666666667,0.06896551724137931,0.4818917505154005,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.36363636363636365,0,1,0.7936507936507936,0,0.625,0.6000000000000001,2,0.9090909090909091,0,0.27586206896551735,0.0625,0.06666666666666667,0.20689655172413793,0.5614018892889011,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.030303030303030304,0,1,0.5714285714285714,0,0.625,0.6000000000000001,4,0.2727272727272727,1,0.2068965517241379,0.125,0.06666666666666667,0.20689655172413793,0.45764485061078797,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.06060606060606061,0,1,0.31746031746031744,1,0.875,0.6000000000000001,2,0.1818181818181818,0,0.7586206896551724,0.0625,0.06666666666666667,0.20689655172413793,0.48647650696944517,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.696969696969697,1,1,0.38095238095238093,1,0.625,0.6000000000000001,5,0.9090909090909091,1,0.27586206896551735,0.0625,0.06666666666666667,0.20689655172413793,0.9589525831564046,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0.30303030303030304,0,1,0.15873015873015872,0,0.375,0.6000000000000001,4,0.4545454545454545,0,0.13793103448275867,0.4375,0.4666666666666667,0.5517241379310345,0.5226314655835563,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.15151515151515152,1,3,0.2222222222222222,1,0.625,0.6000000000000001,4,0.1818181818181818,0,0.06896551724137934,0.0625,0.13333333333333336,0.20689655172413793,0.4704452444690605,False,False,False,True,False,False,False,False,True,False,False,True,False
1,0.030303030303030304,0,3,0.19047619047619047,0,0.625,0.8,2,0.1818181818181818,1,0.13793103448275867,0.5,0.4666666666666667,0.3448275862068966,0.5639558140250469,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.33333333333333337,1,1,0.3492063492063492,0,0.625,0.6000000000000001,2,0.1818181818181818,1,0.13793103448275867,0.0625,0.06666666666666667,0.20689655172413793,0.4561986522662235,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.48484848484848486,1,3,0.8888888888888887,1,0.875,0.6000000000000001,4,0.5454545454545454,0,0.27586206896551735,0.1875,0.06666666666666667,0.6206896551724138,0.8007938705806332,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0.030303030303030304,0,1,0.15873015873015872,0,0.625,0.6000000000000001,3,0.1818181818181818,0,0.2068965517241379,0.0625,0.06666666666666667,0.06896551724137931,0.428320871411428,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.2727272727272727,0,3,0.5714285714285714,0,0.875,0.6000000000000001,4,0.09090909090909091,0,0.3448275862068966,0.25,0.4,0.6896551724137931,0.6314040432013291,True,False,False,False,False,False,False,False,True,False,True,False,False
0,0.30303030303030304,1,1,0.6349206349206349,0,0.625,0.4000000000000001,2,0.4545454545454545,0,0.5517241379310345,0.0625,0.06666666666666667,0.06896551724137931,0.4981076340810486,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.7575757575757576,0,1,0.12698412698412698,0,0.625,1.0000000000000002,4,0.5454545454545454,0,0.5517241379310345,0.0625,0.06666666666666667,0.20689655172413793,0.553309332594849,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.4545454545454546,0,3,0.12698412698412698,0,0.625,0.6000000000000001,4,0.1818181818181818,0,0.6206896551724139,0.0625,0.06666666666666667,0.3448275862068966,0.877411612665005,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.030303030303030304,0,3,0.38095238095238093,1,0.875,0.8,3,0.1818181818181818,0,0.13793103448275867,0.125,0.06666666666666667,0.06896551724137931,0.4215514323517646,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.06060606060606061,0,1,0.5714285714285714,0,0.875,0.4000000000000001,5,0.09090909090909091,0,0.6206896551724139,0.0625,0.06666666666666667,0.5517241379310345,0.5588171943752116,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0.15151515151515152,0,3,0.2857142857142857,0,0.875,0.4000000000000001,2,0.4545454545454545,0,0.06896551724137934,0.25,0.4666666666666667,0.5517241379310345,0.5978337795009077,False,False,True,False,False,True,False,False,False,False,True,False,False
0,0.3939393939393939,0,1,0.06349206349206349,0,0.625,0.4000000000000001,2,0.09090909090909091,0,0.48275862068965525,0.25,0.2,0.20689655172413793,0.6804209360288008,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.30303030303030304,1,1,0.8253968253968254,1,0.625,0.6000000000000001,4,0.7272727272727273,0,0.3448275862068966,0.0625,0.06666666666666667,0.6206896551724138,0.5592172066832826,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.18181818181818182,0,3,0.2857142857142857,0,0.875,0.8,3,0.1818181818181818,0,0.27586206896551735,0.125,0.26666666666666666,0.6206896551724138,0.5533708729499369,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.36363636363636365,0,1,0.8571428571428571,1,0.625,0.8,4,0.36363636363636365,0,0.48275862068965525,0.125,0.06666666666666667,0.13793103448275862,0.7557463306563279,True,False,False,False,False,False,False,True,False,False,True,False,False
0,0.9393939393939394,1,1,0.06349206349206349,0,0.625,1.0000000000000002,3,0.2727272727272727,1,0.2068965517241379,0.125,0.06666666666666667,0.20689655172413793,0.5587864241976676,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.15151515151515152,0,1,0.2222222222222222,0,0.625,0.6000000000000001,2,0.09090909090909091,1,0.13793103448275867,0.0625,0.06666666666666667,0.27586206896551724,0.532970245238315,False,False,False,True,False,True,False,False,False,False,True,False,False
0,0.15151515151515152,0,2,0.12698412698412698,0,0.875,0.8,5,0.36363636363636365,0,0.13793103448275867,0.0625,0.06666666666666667,0.06896551724137931,0.5818640573556109,False,False,True,False,False,False,False,False,False,True,True,False,False
0,0.5757575757575758,1,1,0.2857142857142857,0,0.875,0.6000000000000001,5,0.1818181818181818,0,0.5517241379310345,0.375,0.6,0.8275862068965517,0.5449398443029015,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.15151515151515152,0,1,0.12698412698412698,0,0.625,0.6000000000000001,2,0.09090909090909091,1,0.5517241379310345,0.125,0.13333333333333336,0.20689655172413793,0.4675528477799316,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.21212121212121213,1,1,0.2222222222222222,1,0.875,0.6000000000000001,4,0.6363636363636364,0,0.06896551724137934,0.1875,0.06666666666666667,0.6206896551724138,0.7501153881657896,True,False,False,False,False,False,False,True,False,False,True,False,False
0,0.3939393939393939,0,1,0.38095238095238093,0,0.625,0.6000000000000001,5,0.1818181818181818,1,0.27586206896551735,0.75,0.7333333333333334,0.7586206896551724,0.9098126096187574,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0.5151515151515151,1,1,0.38095238095238093,1,0.625,0.6000000000000001,2,0.09090909090909091,0,0.6206896551724139,0.0625,0.06666666666666667,0.5517241379310345,0.4601680051693898,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.696969696969697,0,1,0.06349206349206349,1,0.625,0.8,3,0.7272727272727273,1,0.13793103448275867,0.0625,0.06666666666666667,0.5517241379310345,0.8143019785224159,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.48484848484848486,0,1,0.31746031746031744,0,0.625,0.8,4,0.2727272727272727,0,0.3448275862068966,0.5,0.4666666666666667,0.5517241379310345,0.536662666543586,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.030303030303030304,0,1,0.2222222222222222,1,0.625,0.6000000000000001,4,0.1818181818181818,1,0.13793103448275867,0.0625,0.06666666666666667,0.20689655172413793,0.46087571925290005,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.18181818181818182,0,3,0.31746031746031744,1,0.875,0.8,4,0.1818181818181818,1,0.06896551724137934,0.4375,0.7333333333333334,0.6896551724137931,0.5454937074986922,False,False,True,False,False,True,False,False,False,False,True,False,False
0,0.030303030303030304,0,3,0.12698412698412698,0,0.875,0.6000000000000001,3,0.1818181818181818,1,0.06896551724137934,0.125,0.06666666666666667,0.3448275862068966,0.5224160743407489,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.15151515151515152,0,3,0.2857142857142857,0,0.875,0.6000000000000001,2,0.4545454545454545,0,0.13793103448275867,0.0625,0.06666666666666667,0.5517241379310345,0.616849749223053,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.18181818181818182,0,1,0.12698412698412698,1,0.875,0.4000000000000001,2,0.7272727272727273,0,0.4137931034482758,0.125,0.06666666666666667,0.5517241379310345,0.5401704667835934,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.030303030303030304,0,1,0.12698412698412698,0,0.625,1.0000000000000002,2,0.5454545454545454,1,0.2068965517241379,0.1875,0.13333333333333336,0.20689655172413793,0.4912151143112095,False,False,False,True,False,False,True,False,False,False,True,False,False
